sensor_type,device_type,timestamps,ssid,bssid,frequency,level 
wlan,smartphone,1454961745564588437,xfinitywifi,22:86:8c:43:51:3b,5745.000,-77.000
wlan,smartphone,1454961745564485542,xfinitywifi,54:be:f7:aa:54:62,2422.000,-84.000
wlan,smartphone,1454961749100447844,xfinitywifi,4e:7a:8a:41:3b:c4,5745.000,-89.000
wlan,smartphone,1454961745564515031,xfinitywifi,22:86:8c:75:fa:e2,5180.000,-92.000
wlan,smartphone,1454961749100387990,cred-2.4G,08:bd:43:fe:5b:f2,2457.000,-79.000
wlan,smartphone,1454961749100338021,,5a:23:8c:b9:c4:40,2412.000,-80.000
wlan,smartphone,1454961749100396792,Stadium of Light_5Ghz,48:f8:b3:c2:6f:57,5765.000,-87.000
wlan,smartphone,1454961749100337521,Evieanddaddy,5c:8f:e0:9a:c9:14,5180.000,-87.000
wlan,smartphone,1454961749100305927,,3e:7a:8a:41:3b:be,2437.000,-84.000
wlan,smartphone,1454961749100326698,HOME-FA54-5,54:be:f7:e3:ca:30,5765.000,-89.000
wlan,smartphone,1454961749100289521,DIRECTV_WVB_3EEFFDF7,bc:30:7d:bc:be:b6,5560.000,-90.000
wlan,smartphone,1454961749100242031,,c6:27:95:31:56:5f,2412.000,-86.000
wlan,smartphone,1454961749100297115,NETGEAR43-5G,a0:63:91:cc:f2:75,5765.000,-91.000
wlan,smartphone,1454961749100264885,HOME-4F56-5,d8:97:ba:52:96:50,5765.000,-91.000
wlan,smartphone,1454961749100205760,,8c:04:ff:76:86:65,2462.000,-87.000
wlan,smartphone,1454961749100175677,TACOBABY-GUEST,46:94:fc:37:ed:55,2422.000,-89.000
wlan,smartphone,1454961749100221583,xfinitywifi,00:71:c2:a7:18:c9,5785.000,-82.000
wlan,smartphone,1454961749100106562,xfinitywifi,5a:23:8c:b9:c4:41,2412.000,-79.000
wlan,smartphone,1454961749100104240,xfinitywifi,c6:27:95:31:56:50,2412.000,-84.000
wlan,smartphone,1454961749100162979,xfinitywifi,54:be:f7:e7:2a:f2,5805.000,-90.000
wlan,smartphone,1454961749100084677,xfinitywifi,d8:97:ba:bd:26:fa,5765.000,-91.000
wlan,smartphone,1454961749100014458,xfinitywifi,c0:7c:d1:61:1f:4a,2412.000,-91.000
wlan,smartphone,1454961752545281635,NETGEAR94-5G,6c:b0:ce:3b:54:04,5765.000,-67.000
wlan,smartphone,1454961752545156395,Sparqui,04:a1:51:dc:6a:fb,5765.000,-81.000
wlan,smartphone,1454961752545035385,xfinitywifi,54:be:f7:e3:ca:32,5765.000,-87.000
wlan,smartphone,1454961749100034802,cred-5G,08:bd:43:fe:5b:f1,5765.000,-90.000
wlan,smartphone,1454961752544847177,Tatooine-5,20:4e:7f:c1:f3:25,5240.000,-86.000
wlan,smartphone,1454961749099859135,ac5,6c:b0:ce:2d:f4:0b,5765.000,-86.000
wlan,smartphone,1454961752544756427,NETGEAR18-5G,a0:63:91:3d:8d:c8,5765.000,-89.000
wlan,smartphone,1454961749099743958,NETGEAR05-5G,28:c6:8e:8b:93:86,5765.000,-79.000
wlan,smartphone,1454961752545541135,NETGEAR07-arlo_247040,0a:bd:43:fe:5b:f4,2457.000,-88.000
wlan,smartphone,1454961752545575354,NETGEAR19-5G,dc:ef:09:9a:f6:77,5765.000,-88.000
wlan,smartphone,1454961749100458698,,d8:97:ba:7a:50:49,2412.000,-91.000
wlan,smartphone,1454961749100404958,NETGEAR18,a0:63:91:3d:8d:c9,2412.000,-81.000
wlan,smartphone,1454961752545400104,MyWiFi,5c:8f:e0:d8:48:ab,5785.000,-81.000
wlan,smartphone,1454961752545223031,xfinitywifi,6e:8f:e0:9a:c9:14,5180.000,-77.000
wlan,smartphone,1454961752544980854,xfinitywifi,22:86:8c:43:51:3b,5745.000,-86.000
wlan,smartphone,1454961752544920884,xfinitywifi,4e:7a:8a:41:3b:c4,5745.000,-83.000
wlan,smartphone,1454961749099899811,cred-2.4G,08:bd:43:fe:5b:f2,2457.000,-79.000
wlan,smartphone,1454961749099805676,,5a:23:8c:b9:c4:40,2412.000,-80.000
wlan,smartphone,1454961749099820801,Stadium of Light_5Ghz,48:f8:b3:c2:6f:57,5765.000,-87.000
wlan,smartphone,1454961749099715645,Evieanddaddy,5c:8f:e0:9a:c9:14,5180.000,-87.000
wlan,smartphone,1454961752545541291,,3e:7a:8a:41:3b:be,2437.000,-78.000
wlan,smartphone,1454961752545580791,HOME-FA54-5,54:be:f7:e3:ca:30,5765.000,-89.000
wlan,smartphone,1454961749100509051,DIRECTV_WVB_3EEFFDF7,bc:30:7d:bc:be:b6,5560.000,-90.000
wlan,smartphone,1454961749100414999,,c6:27:95:31:56:5f,2412.000,-86.000
wlan,smartphone,1454961749100427322,NETGEAR43-5G,a0:63:91:cc:f2:75,5765.000,-91.000
wlan,smartphone,1454961749100351707,HOME-4F56-5,d8:97:ba:52:96:50,5765.000,-91.000
wlan,smartphone,1454961749100248051,,8c:04:ff:76:86:65,2462.000,-87.000
wlan,smartphone,1454961749100172864,TACOBABY-GUEST,46:94:fc:37:ed:55,2422.000,-89.000
wlan,smartphone,1454961749100133405,xfinitywifi,00:71:c2:a7:18:c9,5785.000,-82.000
wlan,smartphone,1454961749099976562,xfinitywifi,5a:23:8c:b9:c4:41,2412.000,-79.000
wlan,smartphone,1454961749099928978,xfinitywifi,c6:27:95:31:56:50,2412.000,-84.000
wlan,smartphone,1454961749099934332,xfinitywifi,54:be:f7:e7:2a:f2,5805.000,-90.000
wlan,smartphone,1454961752544817884,xfinitywifi,d8:97:ba:bd:26:fa,5765.000,-90.000
wlan,smartphone,1454961749099706384,xfinitywifi,c0:7c:d1:61:1f:4a,2412.000,-91.000
wlan,smartphone,1454961752544581155,2awesome,88:1f:a1:3a:b8:30,2437.000,-77.000
wlan,smartphone,1454961752545467812,,12:86:8c:43:51:36,2412.000,-79.000
wlan,smartphone,1454961752545401905,HOME-A5D4,e0:88:5d:c5:a5:d4,2412.000,-81.000
wlan,smartphone,1454961752545442530,Johnsonville-5,d8:97:ba:bd:26:f8,5765.000,-86.000
wlan,smartphone,1454961752545297645,TeachersLounge,10:86:8c:43:51:36,2412.000,-83.000
wlan,smartphone,1454961752545317864,NETGEAR53-5G,dc:ef:09:e1:93:c3,5765.000,-89.000
wlan,smartphone,1454961752545146968,HOME-6B63-2.4,d8:97:ba:7a:50:48,2412.000,-86.000
wlan,smartphone,1454961752545191697,DoctorDoom,40:5d:82:3a:02:fc,5765.000,-91.000
wlan,smartphone,1454961752545042353,Daisy-2.4,54:be:f7:aa:54:60,2422.000,-88.000
wlan,smartphone,1454961752544965791,xfinitywifi,22:86:8c:43:51:36,2412.000,-79.000
wlan,smartphone,1454961752544890697,xfinitywifi,54:be:f7:e1:46:b2,2412.000,-81.000
wlan,smartphone,1454961763949689462,Tatooine-5,20:4e:7f:c1:f3:25,5240.000,-83.000
wlan,smartphone,1454961763949674545,ac5,6c:b0:ce:2d:f4:0b,5765.000,-85.000
wlan,smartphone,1454961763949660972,NETGEAR05-5G,28:c6:8e:8b:93:86,5765.000,-91.000
wlan,smartphone,1454961763949599243,NETGEAR18,a0:63:91:3d:8d:c9,2412.000,-76.000
wlan,smartphone,1454961763949590795,,3e:7a:8a:41:3b:be,2437.000,-79.000
wlan,smartphone,1454961763949614233,HOME-FA54-5,54:be:f7:e3:ca:30,5765.000,-89.000
wlan,smartphone,1454961763949588712,DIRECTV_WVB_3EEFFDF7,bc:30:7d:bc:be:b6,5560.000,-92.000
wlan,smartphone,1454961763949591139,xfinitywifi,54:be:f7:e7:2a:f2,5805.000,-91.000
wlan,smartphone,1454961763949522827,2awesome,88:1f:a1:3a:b8:30,2437.000,-78.000
wlan,smartphone,1454961763949496879,HOME-A5D4,e0:88:5d:c5:a5:d4,2412.000,-86.000
wlan,smartphone,1454961763949499243,HOME-7FA2-2.4,00:71:c2:a7:18:c0,2437.000,-75.000
wlan,smartphone,1454961763949501191,YWCA-SEA-STAFF,2a:a4:3c:04:a8:a9,2462.000,-80.000
wlan,smartphone,1454961763949477368,NETGEAR43,a0:63:91:cc:f2:76,2447.000,-81.000
wlan,smartphone,1454961763949448785,HOME-F7F1-2.4,74:85:2a:56:f4:30,2437.000,-83.000
wlan,smartphone,1454961763949476004,HOME-7FA2-5,00:71:c2:a7:18:c8,5785.000,-88.000
wlan,smartphone,1454961763949404160,CenturyLink8126,58:8b:f3:51:82:c1,2417.000,-85.000
wlan,smartphone,1454961763949394264,Stadium of Light,48:f8:b3:c2:6f:56,2422.000,-85.000
wlan,smartphone,1454961763949411368,Dylanhome,10:86:8c:75:fa:e2,5180.000,-91.000
wlan,smartphone,1454961763949403577,TigerNet,3c:7a:8a:41:3b:c4,5745.000,-91.000
wlan,smartphone,1454961763949335941,,12:86:8c:75:fa:dc,2412.000,-87.000
wlan,smartphone,1454961763949328827,,e2:88:5d:c5:a5:d5,2412.000,-87.000
wlan,smartphone,1454961763949348816,,8e:04:ff:76:86:66,2462.000,-88.000
wlan,smartphone,1454961763949332702,HOME-4AE1,8c:04:ff:b4:4a:e1,2462.000,-89.000
wlan,smartphone,1454961763949297014,xfinitywifi,00:71:c2:a7:18:c2,2437.000,-74.000
wlan,smartphone,1454961763949291275,xfinitywifi,4e:7a:8a:41:3b:be,2437.000,-80.000
wlan,smartphone,1454961763949278952,xfinitywifi,74:85:2a:56:f4:32,2437.000,-81.000
wlan,smartphone,1454961763949224295,xfinitywifi,22:86:8c:75:fa:dc,2412.000,-85.000
wlan,smartphone,1454961763949236556,HP-Print-07-LaserJet M1217,1c:3e:84:11:78:07,2437.000,-88.000
wlan,smartphone,1454961778427489811,,3e:7a:8a:41:3b:be,2437.000,-87.000
wlan,smartphone,1454961778427596874,xfinitywifi,54:be:f7:e7:2a:f2,5805.000,-87.000
wlan,smartphone,1454961778427361082,xfinitywifi,00:71:c2:a7:18:c2,2437.000,-90.000
wlan,smartphone,1454961778427325551,xfinitywifi,74:85:2a:56:f4:32,2437.000,-89.000
wlan,smartphone,1454961778426301999,xfinitywifi,22:86:8c:75:fa:dc,2412.000,-90.000
wlan,smartphone,1454961778427330051,HOME-06DC-2.4,54:be:f7:e8:d7:d8,2437.000,-74.000
wlan,smartphone,1454961778427405155,HOME-kvp-2.4,d8:97:ba:30:fc:48,2462.000,-88.000
wlan,smartphone,1454961778427435520,,d8:97:ba:30:fc:49,2462.000,-89.000
wlan,smartphone,1454961778427470353,HOME-06DC-5,54:be:f7:e7:2a:f0,5805.000,-86.000
wlan,smartphone,1454961778426218343,xfinitywifi,54:be:f7:e1:46:b2,2412.000,-86.000
wlan,smartphone,1454961778427389686,xfinitywifi,d8:97:ba:30:fc:4a,2462.000,-89.000
wlan,smartphone,1454961778427338884,xfinitywifi,26:73:55:02:bd:60,2462.000,-89.000
wlan,smartphone,1454961778426069989,HOME-BD3D-2.4,20:25:64:65:ef:70,2412.000,-84.000
wlan,smartphone,1454961778426567009,,d8:97:ba:c8:14:d9,2412.000,-85.000
wlan,smartphone,1454961778427621530,HOME-ADD7-2.4,00:71:c2:9b:be:e0,2437.000,-85.000
wlan,smartphone,1454961778426594843,HOME-6B63-2.4,d8:97:ba:7a:50:48,2412.000,-85.000
wlan,smartphone,1454961778426489416,,5e:8f:e0:b7:d2:9c,2412.000,-87.000
wlan,smartphone,1454961778427658561,,22:73:55:02:bd:60,2462.000,-88.000
wlan,smartphone,1454961778427590655,EllieSmelly,a0:63:91:e4:bb:f3,2447.000,-89.000
wlan,smartphone,1454961778427431530,HOME-DF0B-2.4,54:be:f7:99:ff:a8,2437.000,-90.000
wlan,smartphone,1454961778426379322,NETGEAR89,dc:ef:09:74:09:83,2412.000,-90.000
wlan,smartphone,1454961778427447791,,54:be:f7:99:ff:a9,2437.000,-90.000
wlan,smartphone,1454961778426426884,,12:86:8c:cd:45:58,2412.000,-91.000
wlan,smartphone,1454961778426422978,Kenhome,10:86:8c:75:fa:dc,2412.000,-91.000
wlan,smartphone,1454961778426431978,xfinitywifi,5a:23:8c:ba:02:e9,2412.000,-81.000
wlan,smartphone,1454961778426296239,xfinitywifi,d8:97:ba:7a:50:4a,2412.000,-85.000
wlan,smartphone,1454961778427435509,xfinitywifi,8e:04:ff:b4:4a:e3,2462.000,-86.000
wlan,smartphone,1454961778426376405,xfinitywifi,00:71:c2:9b:be:e2,2437.000,-88.000
wlan,smartphone,1454961778427349655,xfinitywifi,54:be:f7:99:ff:aa,2437.000,-90.000
wlan,smartphone,1454961778426826271,,3e:7a:8a:41:3b:be,2437.000,-87.000
wlan,smartphone,1454961781946397792,xfinitywifi,54:be:f7:e7:2a:f2,5805.000,-79.000
wlan,smartphone,1454961778427612750,xfinitywifi,00:71:c2:a7:18:c2,2437.000,-90.000
wlan,smartphone,1454961778427543990,xfinitywifi,74:85:2a:56:f4:32,2437.000,-89.000
wlan,smartphone,1454961778426490386,xfinitywifi,22:86:8c:75:fa:dc,2412.000,-90.000
wlan,smartphone,1454961781946104719,HOME-06DC-2.4,54:be:f7:e8:d7:d8,2437.000,-74.000
wlan,smartphone,1454961778427530521,HOME-kvp-2.4,d8:97:ba:30:fc:48,2462.000,-88.000
wlan,smartphone,1454961781946015823,,d8:97:ba:30:fc:49,2462.000,-92.000
wlan,smartphone,1454961781946000167,HOME-06DC-5,54:be:f7:e7:2a:f0,5805.000,-79.000
wlan,smartphone,1454961781945744719,xfinitywifi,54:be:f7:e1:46:b2,2412.000,-85.000
wlan,smartphone,1454961781945838438,xfinitywifi,d8:97:ba:30:fc:4a,2462.000,-89.000
wlan,smartphone,1454961778427263625,xfinitywifi,26:73:55:02:bd:60,2462.000,-89.000
wlan,smartphone,1454961781945618490,HOME-BD3D-2.4,20:25:64:65:ef:70,2412.000,-87.000
wlan,smartphone,1454961778425970500,,d8:97:ba:c8:14:d9,2412.000,-85.000
wlan,smartphone,1454961781945564688,HOME-ADD7-2.4,00:71:c2:9b:be:e0,2437.000,-91.000
wlan,smartphone,1454961781945424427,HOME-6B63-2.4,d8:97:ba:7a:50:48,2412.000,-79.000
wlan,smartphone,1454961781945428792,,5e:8f:e0:b7:d2:9c,2412.000,-91.000
wlan,smartphone,1454961778426923250,,22:73:55:02:bd:60,2462.000,-88.000
wlan,smartphone,1454961781946391271,EllieSmelly,a0:63:91:e4:bb:f3,2447.000,-86.000
wlan,smartphone,1454961778427628406,HOME-DF0B-2.4,54:be:f7:99:ff:a8,2437.000,-90.000
wlan,smartphone,1454961778426545156,NETGEAR89,dc:ef:09:74:09:83,2412.000,-90.000
wlan,smartphone,1454961778427572479,,54:be:f7:99:ff:a9,2437.000,-90.000
wlan,smartphone,1454961778426523240,,12:86:8c:cd:45:58,2412.000,-91.000
wlan,smartphone,1454961781945978636,Kenhome,10:86:8c:75:fa:dc,2412.000,-89.000
wlan,smartphone,1454961781945967313,xfinitywifi,5a:23:8c:ba:02:e9,2412.000,-88.000
wlan,smartphone,1454961781945943834,xfinitywifi,d8:97:ba:7a:50:4a,2412.000,-80.000
wlan,smartphone,1454961781946011146,xfinitywifi,8e:04:ff:b4:4a:e3,2462.000,-86.000
wlan,smartphone,1454961781945902563,xfinitywifi,00:71:c2:9b:be:e2,2437.000,-89.000
wlan,smartphone,1454961778427279084,xfinitywifi,54:be:f7:99:ff:aa,2437.000,-90.000
wlan,smartphone,1454961781945701229,,d8:97:ba:7a:50:49,2412.000,-80.000
wlan,smartphone,1454961781945800542,Otisthedogg,5c:8f:e0:b7:d2:a1,5180.000,-89.000
wlan,smartphone,1454961781945585979,HOME-02E7,58:23:8c:ba:02:e7,2412.000,-85.000
wlan,smartphone,1454961781945652344,HOME-F7F1-2.4,74:85:2a:56:f4:30,2437.000,-86.000
wlan,smartphone,1454961781945636032,,8e:04:ff:b4:4a:e2,2462.000,-86.000
wlan,smartphone,1454961781945581740,HOME-4AE1,8c:04:ff:b4:4a:e1,2462.000,-87.000
wlan,smartphone,1454961781945420646,HP-Print-5D-ENVY 4500 series,50:65:f3:b2:a0:5d,2412.000,-87.000
wlan,smartphone,1454961781945333604,,5a:23:8c:ba:02:e8,2412.000,-87.000
wlan,smartphone,1454961781946279823,HOME-FA54-2.4,54:be:f7:e1:46:b0,2412.000,-88.000
wlan,smartphone,1454961781946300927,TigerNet,3c:7a:8a:41:3b:be,2437.000,-88.000
wlan,smartphone,1454961781946219032,HOME-0440,44:32:c8:cf:04:40,2437.000,-89.000
wlan,smartphone,1454961781946174250,,46:32:c8:cf:04:41,2437.000,-90.000
wlan,smartphone,1454961781946138729,2awesome,88:1f:a1:3a:b8:30,2437.000,-90.000
wlan,smartphone,1454961781945992157,Otisthedogg,5c:8f:e0:b7:d2:9c,2412.000,-91.000
wlan,smartphone,1454961781946031782,JSF,dc:ef:09:9a:f6:78,2437.000,-93.000
wlan,smartphone,1454961781945956511,CenturyLink8126,58:8b:f3:51:82:c1,2417.000,-93.000
wlan,smartphone,1454961781945947990,xfinitywifi,4e:7a:8a:41:3b:be,2437.000,-89.000
wlan,smartphone,1454961785516319324,xfinitywifi,22:86:8c:75:fa:dc,2412.000,-91.000
wlan,smartphone,1454961785516363116,HOME-06DC-2.4,54:be:f7:e8:d7:d8,2437.000,-76.000
wlan,smartphone,1454961785516538157,HOME-06DC-5,54:be:f7:e7:2a:f0,5805.000,-79.000
wlan,smartphone,1454961785516167157,xfinitywifi,54:be:f7:e1:46:b2,2412.000,-85.000
wlan,smartphone,1454961785516409647,xfinitywifi,26:73:55:02:bd:60,2462.000,-89.000
wlan,smartphone,1454961785516152366,HOME-6B63-2.4,d8:97:ba:7a:50:48,2412.000,-82.000
wlan,smartphone,1454961785516329074,,22:73:55:02:bd:60,2462.000,-91.000
wlan,smartphone,1454961785516079137,Kenhome,10:86:8c:75:fa:dc,2412.000,-89.000
wlan,smartphone,1454961785516144762,xfinitywifi,5a:23:8c:ba:02:e9,2412.000,-88.000
wlan,smartphone,1454961785516070074,xfinitywifi,d8:97:ba:7a:50:4a,2412.000,-89.000
wlan,smartphone,1454961785516306074,xfinitywifi,8e:04:ff:b4:4a:e3,2462.000,-89.000
wlan,smartphone,1454961785516045876,,d8:97:ba:7a:50:49,2412.000,-83.000
wlan,smartphone,1454961785516219345,,8e:04:ff:b4:4a:e2,2462.000,-90.000
wlan,smartphone,1454961785516184230,HOME-4AE1,8c:04:ff:b4:4a:e1,2462.000,-89.000
wlan,smartphone,1454961785515975251,,5a:23:8c:ba:02:e8,2412.000,-89.000
wlan,smartphone,1454961785515984074,HOME-FA54-2.4,54:be:f7:e1:46:b0,2412.000,-86.000
wlan,smartphone,1454961785515998022,TigerNet,3c:7a:8a:41:3b:be,2437.000,-87.000
wlan,smartphone,1454961785515999793,JSF,dc:ef:09:9a:f6:78,2437.000,-92.000
wlan,smartphone,1454961785515982710,,54:be:f7:e8:d7:d9,2437.000,-76.000
wlan,smartphone,1454961785515725855,,54:be:f7:e1:46:b1,2412.000,-84.000
wlan,smartphone,1454961785517053949,HOME-6B63-5,d8:97:ba:73:02:58,5240.000,-91.000
wlan,smartphone,1454961785516940741,,74:85:2a:56:f4:31,2437.000,-89.000
wlan,smartphone,1454961785516874532,NETGEAR94,6c:b0:ce:3b:54:05,2437.000,-90.000
wlan,smartphone,1454961785516839741,xfinitywifi,54:be:f7:e8:d7:da,2437.000,-78.000
wlan,smartphone,1454961785516655585,xfinitywifi,20:25:64:65:ef:72,2412.000,-88.000
wlan,smartphone,1454961789063715899,xfinitywifi,54:be:f7:e7:2a:f2,5805.000,-77.000
wlan,smartphone,1454961785516734222,xfinitywifi,22:86:8c:75:fa:dc,2412.000,-91.000
wlan,smartphone,1454961789063474607,HOME-06DC-2.4,54:be:f7:e8:d7:d8,2437.000,-93.000
wlan,smartphone,1454961789063610399,HOME-06DC-5,54:be:f7:e7:2a:f0,5805.000,-78.000
wlan,smartphone,1454961785516599347,xfinitywifi,54:be:f7:e1:46:b2,2412.000,-85.000
wlan,smartphone,1454961785516849128,xfinitywifi,26:73:55:02:bd:60,2462.000,-89.000
wlan,smartphone,1454961789063337815,HOME-BD3D-2.4,20:25:64:65:ef:70,2412.000,-91.000
wlan,smartphone,1454961789063345128,HOME-6B63-2.4,d8:97:ba:7a:50:48,2412.000,-78.000
wlan,smartphone,1454961785516774545,,22:73:55:02:bd:60,2462.000,-91.000
wlan,smartphone,1454961785516531326,Kenhome,10:86:8c:75:fa:dc,2412.000,-89.000
wlan,smartphone,1454961789063246003,xfinitywifi,5a:23:8c:ba:02:e9,2412.000,-90.000
wlan,smartphone,1454961789063253680,xfinitywifi,d8:97:ba:7a:50:4a,2412.000,-78.000
wlan,smartphone,1454961789063397888,xfinitywifi,8e:04:ff:b4:4a:e3,2462.000,-85.000
wlan,smartphone,1454961785516510149,,d8:97:ba:7a:50:49,2412.000,-83.000
wlan,smartphone,1454961789063128159,HOME-02E7,58:23:8c:ba:02:e7,2412.000,-85.000
wlan,smartphone,1454961789063313618,,8e:04:ff:b4:4a:e2,2462.000,-88.000
wlan,smartphone,1454961789063278034,HOME-4AE1,8c:04:ff:b4:4a:e1,2462.000,-87.000
wlan,smartphone,1454961789063080284,,5a:23:8c:ba:02:e8,2412.000,-87.000
wlan,smartphone,1454961785516440222,HOME-FA54-2.4,54:be:f7:e1:46:b0,2412.000,-86.000
wlan,smartphone,1454961789063141743,TigerNet,3c:7a:8a:41:3b:be,2437.000,-82.000
wlan,smartphone,1454961785516480107,JSF,dc:ef:09:9a:f6:78,2437.000,-92.000
wlan,smartphone,1454961789063116940,xfinitywifi,4e:7a:8a:41:3b:be,2437.000,-82.000
wlan,smartphone,1454961785516456565,,54:be:f7:e8:d7:d9,2437.000,-76.000
wlan,smartphone,1454961785516199815,,54:be:f7:e1:46:b1,2412.000,-84.000
wlan,smartphone,1454961785516528690,HOME-6B63-5,d8:97:ba:73:02:58,5240.000,-91.000
wlan,smartphone,1454961785516416576,,74:85:2a:56:f4:31,2437.000,-89.000
wlan,smartphone,1454961789063038503,NETGEAR94,6c:b0:ce:3b:54:05,2437.000,-89.000
wlan,smartphone,1454961785516318701,xfinitywifi,54:be:f7:e8:d7:da,2437.000,-78.000
wlan,smartphone,1454961785516130847,xfinitywifi,20:25:64:65:ef:72,2412.000,-88.000
wlan,smartphone,1454961789063002097,,3e:7a:8a:41:3b:be,2437.000,-83.000
wlan,smartphone,1454961789062961513,,54:be:f7:99:ff:a9,2437.000,-89.000
wlan,smartphone,1454961789063076972,xfinitywifi,00:71:c2:cc:e0:21,5805.000,-88.000
wlan,smartphone,1454961789062850805,xfinitywifi,00:71:c2:a7:18:c2,2437.000,-86.000
wlan,smartphone,1454961789062984222,xfinitywifi,6e:8f:e0:d8:48:ab,5785.000,-92.000
wlan,smartphone,1454961792517034452,xfinitywifi,54:be:f7:e7:2a:f2,5805.000,-77.000
wlan,smartphone,1454961792516856785,HOME-06DC-2.4,54:be:f7:e8:d7:d8,2437.000,-73.000
wlan,smartphone,1454961789063144410,HOME-06DC-5,54:be:f7:e7:2a:f0,5805.000,-78.000
wlan,smartphone,1454961792516849764,xfinitywifi,26:73:55:02:bd:60,2462.000,-84.000
wlan,smartphone,1454961789062893962,HOME-BD3D-2.4,20:25:64:65:ef:70,2412.000,-91.000
wlan,smartphone,1454961789062903618,HOME-6B63-2.4,d8:97:ba:7a:50:48,2412.000,-78.000
wlan,smartphone,1454961792516814483,,22:73:55:02:bd:60,2462.000,-87.000
wlan,smartphone,1454961792516726660,xfinitywifi,5a:23:8c:ba:02:e9,2412.000,-84.000
wlan,smartphone,1454961792516710493,xfinitywifi,d8:97:ba:7a:50:4a,2412.000,-78.000
wlan,smartphone,1454961792516746879,xfinitywifi,8e:04:ff:b4:4a:e3,2462.000,-89.000
wlan,smartphone,1454961792516654295,,d8:97:ba:7a:50:49,2412.000,-78.000
wlan,smartphone,1454961792516639108,HOME-02E7,58:23:8c:ba:02:e7,2412.000,-82.000
wlan,smartphone,1454961792516675097,,8e:04:ff:b4:4a:e2,2462.000,-88.000
wlan,smartphone,1454961792516670764,HOME-4AE1,8c:04:ff:b4:4a:e1,2462.000,-89.000
wlan,smartphone,1454961792516585493,,5a:23:8c:ba:02:e8,2412.000,-84.000
wlan,smartphone,1454961792515887931,TigerNet,3c:7a:8a:41:3b:be,2437.000,-85.000
wlan,smartphone,1454961792516879139,xfinitywifi,4e:7a:8a:41:3b:be,2437.000,-83.000
wlan,smartphone,1454961792516852337,,54:be:f7:e8:d7:d9,2437.000,-73.000
wlan,smartphone,1454961792516807202,,54:be:f7:e1:46:b1,2412.000,-86.000
wlan,smartphone,1454961792516812566,,74:85:2a:56:f4:31,2437.000,-89.000
wlan,smartphone,1454961792516806170,NETGEAR94,6c:b0:ce:3b:54:05,2437.000,-89.000
wlan,smartphone,1454961792516762493,xfinitywifi,54:be:f7:e8:d7:da,2437.000,-73.000
wlan,smartphone,1454961792517370045,,3e:7a:8a:41:3b:be,2437.000,-80.000
wlan,smartphone,1454961789063537972,,54:be:f7:99:ff:a9,2437.000,-89.000
wlan,smartphone,1454961792517376108,xfinitywifi,00:71:c2:cc:e0:21,5805.000,-88.000
wlan,smartphone,1454961792517287077,xfinitywifi,00:71:c2:a7:18:c2,2437.000,-91.000
wlan,smartphone,1454961789063538597,xfinitywifi,6e:8f:e0:d8:48:ab,5785.000,-92.000
wlan,smartphone,1454961792517288743,NETGEAR05-5G,28:c6:8e:8b:93:86,5765.000,-88.000
wlan,smartphone,1454961792517237775,2awesome,88:1f:a1:3a:b8:30,2437.000,-84.000
wlan,smartphone,1454961792517229170,HOME-BD62,20:73:55:02:bd:60,2462.000,-85.000
wlan,smartphone,1454961792517166160,HOME-F7F1-2.4,74:85:2a:56:f4:30,2437.000,-86.000
wlan,smartphone,1454961792517134670,Stadium of Light,48:f8:b3:c2:6f:56,2422.000,-87.000
wlan,smartphone,1454961792517108118,,5e:8f:e0:b7:d2:9c,2412.000,-90.000
wlan,smartphone,1454961792517146722,HOME-0B34-2.4,0c:54:a5:ec:1d:60,2462.000,-90.000
wlan,smartphone,1454961792517078233,CenturyLink8126,58:8b:f3:51:82:c1,2417.000,-92.000
wlan,smartphone,1454961792517116702,,0c:54:a5:ec:1d:61,2462.000,-92.000
wlan,smartphone,1454961792517068483,xfinitywifi,74:85:2a:56:f4:32,2437.000,-86.000
wlan,smartphone,1454961792517087514,xfinitywifi,4e:7a:8a:41:3b:c4,5745.000,-91.000
wlan,smartphone,1454961792517029056,xfinitywifi,00:71:c2:9b:be:e2,2437.000,-89.000
wlan,smartphone,1454961792517044566,xfinitywifi,0c:54:a5:ec:1d:62,2462.000,-89.000
wlan,smartphone,1454961792517010545,YWCA-GUEST,24:a4:3c:04:a8:a9,2462.000,-91.000
wlan,smartphone,1454961795895460547,HOME-06DC-2.4,54:be:f7:e8:d7:d8,2437.000,-68.000
wlan,smartphone,1454961795895468349,,22:73:55:02:bd:60,2462.000,-83.000
wlan,smartphone,1454961795895456505,xfinitywifi,8e:04:ff:b4:4a:e3,2462.000,-84.000
wlan,smartphone,1454961795895340620,,d8:97:ba:7a:50:49,2412.000,-79.000
wlan,smartphone,1454961795895396807,,8e:04:ff:b4:4a:e2,2462.000,-83.000
wlan,smartphone,1454961795895371651,HOME-4AE1,8c:04:ff:b4:4a:e1,2462.000,-84.000
wlan,smartphone,1454961795895277922,,5a:23:8c:ba:02:e8,2412.000,-83.000
wlan,smartphone,1454961795895291495,TigerNet,3c:7a:8a:41:3b:be,2437.000,-81.000
