sensor_type,device_type,timestamps,pressure
pressure,smartphone,1454962275576065886,1011.167
pressure,smartphone,1454962275753484532,1011.437
pressure,smartphone,1454962275931410417,1010.877
pressure,smartphone,1454962276288415104,1010.881
pressure,smartphone,1454962276464464791,1011.459
pressure,smartphone,1454962276643860208,1011.243
pressure,smartphone,1454962276821230729,1011.432
pressure,smartphone,1454962277176917083,1011.407
pressure,smartphone,1454962277355411510,1011.129
pressure,smartphone,1454962277532544635,1011.446
pressure,smartphone,1454962277711386823,1011.020
pressure,smartphone,1454962277888704948,1011.690
pressure,smartphone,1454962278244197604,1011.908
pressure,smartphone,1454962278422439531,1010.936
pressure,smartphone,1454962278599995886,1011.700
pressure,smartphone,1454962278777910313,1011.733
pressure,smartphone,1454962278956369218,1011.747
pressure,smartphone,1454962279134043750,1010.983
pressure,smartphone,1454962279312168750,1011.845
pressure,smartphone,1454962279490308125,1011.908
pressure,smartphone,1454962279668016771,1010.710
pressure,smartphone,1454962279846394583,1011.130
pressure,smartphone,1454962280201727188,1011.735
pressure,smartphone,1454962280380234428,1010.862
pressure,smartphone,1454962280557898438,1011.208
pressure,smartphone,1454962280737626979,1011.633
pressure,smartphone,1454962280913905105,1011.073
pressure,smartphone,1454962281268916772,1011.382
pressure,smartphone,1454962281447979427,1011.505
pressure,smartphone,1454962281626830833,1010.882
pressure,smartphone,1454962281804722708,1010.904
pressure,smartphone,1454962281983524375,1011.167
pressure,smartphone,1454962282338810000,1010.881
pressure,smartphone,1454962282516832083,1011.044
pressure,smartphone,1454962282694694426,1011.227
pressure,smartphone,1454962282872556666,1011.526
pressure,smartphone,1454962283226250624,1011.010
pressure,smartphone,1454962283404994844,1011.223
pressure,smartphone,1454962283582348073,1011.330
pressure,smartphone,1454962283760497656,1010.867
pressure,smartphone,1454962283939689115,1010.733
pressure,smartphone,1454962284295983229,1011.124
pressure,smartphone,1454962284473720521,1011.198
pressure,smartphone,1454962284649890313,1010.928
pressure,smartphone,1454962284829821927,1011.250
pressure,smartphone,1454962285185122344,1011.493
pressure,smartphone,1454962285362530990,1011.218
pressure,smartphone,1454962285541609115,1011.455
pressure,smartphone,1454962285717260834,1011.385
pressure,smartphone,1454962285895044792,1011.396
pressure,smartphone,1454962286251766355,1011.478
pressure,smartphone,1454962286429201303,1011.527
pressure,smartphone,1454962286607110259,1011.529
pressure,smartphone,1454962286786835625,1010.756
pressure,smartphone,1454962286964645677,1011.364
pressure,smartphone,1454962287144531718,1011.545
pressure,smartphone,1454962287319478386,1011.385
pressure,smartphone,1454962287497815261,1011.102
pressure,smartphone,1454962287674535103,1011.459
pressure,smartphone,1454962287852312656,1011.545
pressure,smartphone,1454962288208635105,1011.164
pressure,smartphone,1454962288387815313,1011.302
pressure,smartphone,1454962288566051250,1011.643
pressure,smartphone,1454962288743796093,1011.548
pressure,smartphone,1454962288922797760,1010.986
pressure,smartphone,1454962289277799688,1011.511
pressure,smartphone,1454962289455238958,1011.543
pressure,smartphone,1454962289633550729,1010.952
pressure,smartphone,1454962289810817240,1011.363
pressure,smartphone,1454962289988523490,1011.526
pressure,smartphone,1454962290343300312,1011.262
pressure,smartphone,1454962290521220209,1011.602
pressure,smartphone,1454962290699598751,1011.311
pressure,smartphone,1454962290876779374,1011.478
pressure,smartphone,1454962291232547136,1011.736
pressure,smartphone,1454962291411204896,1011.345
pressure,smartphone,1454962291588733541,1011.393
pressure,smartphone,1454962291766413020,1011.319
pressure,smartphone,1454962291944840989,1011.646
pressure,smartphone,1454962292299976147,1011.539
pressure,smartphone,1454962292478567969,1011.396
pressure,smartphone,1454962292655971302,1011.881
pressure,smartphone,1454962292834478437,1011.328
pressure,smartphone,1454962293190087761,1011.522
pressure,smartphone,1454962293367490417,1011.675
pressure,smartphone,1454962293545300312,1011.352
pressure,smartphone,1454962293723729115,1011.462
pressure,smartphone,1454962293902160729,1011.322
pressure,smartphone,1454962294257057917,1011.372
pressure,smartphone,1454962294435500105,1011.504
pressure,smartphone,1454962294613993073,1011.532
pressure,smartphone,1454962294791456198,1011.687
pressure,smartphone,1454962294969143802,1011.387
pressure,smartphone,1454962295147001094,1011.548
pressure,smartphone,1454962295325974739,1011.432
pressure,smartphone,1454962295503383906,1012.044
pressure,smartphone,1454962295680538334,1011.444
pressure,smartphone,1454962295858648646,1011.602
pressure,smartphone,1454962296214587084,1011.528
pressure,smartphone,1454962296392212969,1011.395
pressure,smartphone,1454962296571986770,1011.697
pressure,smartphone,1454962296749837344,1011.642
pressure,smartphone,1454962296927844427,1011.390
pressure,smartphone,1454962297282803437,1011.668
pressure,smartphone,1454962297460419584,1011.738
pressure,smartphone,1454962297639833177,1011.869
pressure,smartphone,1454962297815461093,1011.573
pressure,smartphone,1454962297996053385,1011.951
pressure,smartphone,1454962298349423177,1011.656
pressure,smartphone,1454962298527620417,1011.870
pressure,smartphone,1454962298705129218,1011.865
pressure,smartphone,1454962298884819635,1011.675
pressure,smartphone,1454962299239456667,1011.945
pressure,smartphone,1454962299417772031,1011.990
pressure,smartphone,1454962299595283750,1011.843
pressure,smartphone,1454962299774614427,1011.326
pressure,smartphone,1454962299952636510,1012.020
pressure,smartphone,1454962300307336198,1012.072
pressure,smartphone,1454962300486734531,1011.450
pressure,smartphone,1454962300662654687,1011.942
pressure,smartphone,1454962300840743802,1011.578
pressure,smartphone,1454962301196215156,1011.658
pressure,smartphone,1454962301375971770,1012.020
pressure,smartphone,1454962301552280417,1011.555
pressure,smartphone,1454962301730473074,1011.926
pressure,smartphone,1454962301908399376,1011.510
pressure,smartphone,1454962302263848178,1011.649
pressure,smartphone,1454962302442667448,1012.141
pressure,smartphone,1454962302619882761,1011.439
pressure,smartphone,1454962302797626198,1012.114
pressure,smartphone,1454962302976948333,1011.636
pressure,smartphone,1454962303153938750,1012.021
pressure,smartphone,1454962303332890417,1011.370
pressure,smartphone,1454962303510734220,1012.107
pressure,smartphone,1454962303688719480,1011.548
pressure,smartphone,1454962303865836562,1012.166
pressure,smartphone,1454962304221071458,1012.129
pressure,smartphone,1454962304400785209,1011.647
pressure,smartphone,1454962304578833334,1012.182
pressure,smartphone,1454962304756646770,1012.755
pressure,smartphone,1454962304931242552,1012.095
pressure,smartphone,1454962305288933802,1012.114
pressure,smartphone,1454962305466200625,1012.872
pressure,smartphone,1454962305644537864,1011.458
pressure,smartphone,1454962305822706719,1011.476
pressure,smartphone,1454962306178378646,1013.195
pressure,smartphone,1454962306356123801,1011.480
pressure,smartphone,1454962306534680781,1011.708
pressure,smartphone,1454962306711603801,1012.219
pressure,smartphone,1454962306890338907,1012.984
pressure,smartphone,1454962307246347499,1011.764
pressure,smartphone,1454962307423642812,1012.219
pressure,smartphone,1454962307601865521,1012.946
pressure,smartphone,1454962307779659635,1011.502
pressure,smartphone,1454962307957455001,1012.252
pressure,smartphone,1454962308313457604,1012.803
pressure,smartphone,1454962308490534427,1011.504
pressure,smartphone,1454962308668854480,1012.186
pressure,smartphone,1454962308846458281,1012.108
pressure,smartphone,1454962309203338021,1011.469
pressure,smartphone,1454962309381078593,1012.105
pressure,smartphone,1454962309559478438,1011.601
pressure,smartphone,1454962309736885156,1012.604
pressure,smartphone,1454962309914200729,1011.535
pressure,smartphone,1454962310270288854,1011.742
pressure,smartphone,1454962310448027813,1012.902
pressure,smartphone,1454962310625915676,1011.571
pressure,smartphone,1454962310804856301,1012.056
pressure,smartphone,1454962310982022292,1011.794
pressure,smartphone,1454962311160053334,1012.010
pressure,smartphone,1454962311337816771,1011.731
pressure,smartphone,1454962311517717240,1012.240
pressure,smartphone,1454962311695821823,1011.731
pressure,smartphone,1454962311872233230,1012.362
pressure,smartphone,1454962312227644531,1011.909
pressure,smartphone,1454962312407679063,1012.254
pressure,smartphone,1454962312585540990,1012.139
pressure,smartphone,1454962312763397708,1011.994
pressure,smartphone,1454962312941298333,1011.865
pressure,smartphone,1454962313294902916,1012.227
pressure,smartphone,1454962313474594687,1011.643
pressure,smartphone,1454962313653379166,1011.860
pressure,smartphone,1454962313830713646,1012.033
pressure,smartphone,1454962314184392604,1011.690
pressure,smartphone,1454962314364404947,1011.902
pressure,smartphone,1454962314542719010,1012.147
pressure,smartphone,1454962314720680521,1012.026
pressure,smartphone,1454962314899314375,1012.221
pressure,smartphone,1454962315252803229,1012.362
pressure,smartphone,1454962315432020468,1012.421
pressure,smartphone,1454962315608259740,1011.492
pressure,smartphone,1454962315786140521,1012.768
pressure,smartphone,1454962315963433959,1012.204
pressure,smartphone,1454962316319928177,1011.470
pressure,smartphone,1454962316499814792,1012.653
pressure,smartphone,1454962316675967396,1012.348
pressure,smartphone,1454962316853864270,1012.438
pressure,smartphone,1454962317209219428,1012.289
pressure,smartphone,1454962317388759011,1012.042
pressure,smartphone,1454962317566718958,1011.560
pressure,smartphone,1454962317743130312,1011.674
pressure,smartphone,1454962317922775416,1011.694
pressure,smartphone,1454962318278894584,1011.506
pressure,smartphone,1454962318455082812,1012.630
pressure,smartphone,1454962318634799740,1011.701
pressure,smartphone,1454962318812671302,1012.313
pressure,smartphone,1454962318988418385,1012.356
pressure,smartphone,1454962319166884791,1012.717
pressure,smartphone,1454962319346692031,1011.907
pressure,smartphone,1454962319523763593,1012.312
pressure,smartphone,1454962319702765416,1011.622
pressure,smartphone,1454962319878761928,1011.765
pressure,smartphone,1454962320234209948,1012.240
pressure,smartphone,1454962320412017240,1011.626
pressure,smartphone,1454962320590043333,1012.312
pressure,smartphone,1454962320767938177,1012.202
pressure,smartphone,1454962320945676614,1011.945
pressure,smartphone,1454962321301214583,1012.458
pressure,smartphone,1454962321479201042,1012.343
pressure,smartphone,1454962321657942031,1012.383
pressure,smartphone,1454962321835273072,1011.421
pressure,smartphone,1454962322191786146,1012.325
pressure,smartphone,1454962322368887969,1012.598
pressure,smartphone,1454962322547025261,1011.633
pressure,smartphone,1454962322724459478,1012.229
pressure,smartphone,1454962322902764323,1012.072
pressure,smartphone,1454962323258274062,1011.639
pressure,smartphone,1454962323436393073,1011.864
pressure,smartphone,1454962323614014999,1012.005
pressure,smartphone,1454962323792640052,1011.617
pressure,smartphone,1454962323964989792,1012.071
pressure,smartphone,1454962324325673437,1012.074
pressure,smartphone,1454962324503391666,1011.898
pressure,smartphone,1454962324682396718,1012.370
pressure,smartphone,1454962324859733802,1011.577
pressure,smartphone,1454962325215593384,1012.000
pressure,smartphone,1454962325395837760,1012.629
pressure,smartphone,1454962325571925417,1011.585
pressure,smartphone,1454962325748981719,1012.297
pressure,smartphone,1454962325926868593,1012.464
pressure,smartphone,1454962326283351094,1011.911
pressure,smartphone,1454962326461509011,1012.230
pressure,smartphone,1454962326640896095,1011.456
pressure,smartphone,1454962326818913021,1011.835
pressure,smartphone,1454962326994997239,1011.982
pressure,smartphone,1454962327173411302,1012.121
pressure,smartphone,1454962327353648594,1011.557
pressure,smartphone,1454962327530738594,1012.008
pressure,smartphone,1454962327707758751,1012.071
pressure,smartphone,1454962327886905574,1012.012
pressure,smartphone,1454962328242414219,1012.382
pressure,smartphone,1454962328419788803,1011.584
pressure,smartphone,1454962328596844635,1012.253
pressure,smartphone,1454962328775926406,1011.302
pressure,smartphone,1454962328952436302,1012.544
pressure,smartphone,1454962329308121043,1011.980
pressure,smartphone,1454962329487784167,1011.295
pressure,smartphone,1454962329665977604,1012.333
pressure,smartphone,1454962329843028020,1011.530
pressure,smartphone,1454962330198028490,1011.357
pressure,smartphone,1454962330377132813,1012.319
pressure,smartphone,1454962330555571354,1011.767
pressure,smartphone,1454962330732913749,1012.194
pressure,smartphone,1454962330909168542,1011.532
pressure,smartphone,1454962331265727083,1011.694
pressure,smartphone,1454962331442998750,1012.086
pressure,smartphone,1454962331622564896,1011.888
pressure,smartphone,1454962331801721510,1011.681
pressure,smartphone,1454962331977889427,1011.896
pressure,smartphone,1454962332332394270,1011.442
pressure,smartphone,1454962332510757500,1011.541
pressure,smartphone,1454962332688657292,1011.995
pressure,smartphone,1454962332866218801,1011.805
pressure,smartphone,1454962333223799896,1011.477
pressure,smartphone,1454962333401057761,1012.179
pressure,smartphone,1454962333579820365,1011.933
pressure,smartphone,1454962333758560990,1011.276
pressure,smartphone,1454962333936070260,1012.370
pressure,smartphone,1454962334291272240,1012.202
pressure,smartphone,1454962334467474532,1011.323
pressure,smartphone,1454962334646895626,1012.286
pressure,smartphone,1454962334824814166,1012.069
pressure,smartphone,1454962335000890886,1012.457
pressure,smartphone,1454962335178791823,1011.375
