sensor_type,device_type,timestamps,rate
heartrate,smartwatch,1454962787495547604,111.000
heartrate,smartwatch,1454962787627384688,110.000
heartrate,smartwatch,1454962788033471927,109.000
heartrate,smartwatch,1454962788460526302,108.000
heartrate,smartwatch,1454962788598538906,109.000
heartrate,smartwatch,1454962788736522969,108.000
heartrate,smartwatch,1454962790421548281,107.000
heartrate,smartwatch,1454962790965480989,106.000
heartrate,smartwatch,1454962791802548073,107.000
heartrate,smartwatch,1454962792368376718,108.000
heartrate,smartwatch,1454962792637473541,109.000
heartrate,smartwatch,1454962795606465209,110.000
heartrate,smartwatch,1454962797475492395,112.000
heartrate,smartwatch,1454962797599568073,113.000
heartrate,smartwatch,1454962797726430990,114.000
heartrate,smartwatch,1454962797865413854,115.000
heartrate,smartwatch,1454962797983576875,116.000
heartrate,smartwatch,1454962798111510677,117.000
heartrate,smartwatch,1454962799744491459,118.000
heartrate,smartwatch,1454962799997496563,120.000
heartrate,smartwatch,1454962800143702708,119.000
heartrate,smartwatch,1454962800263510521,121.000
heartrate,smartwatch,1454962800525572448,123.000
heartrate,smartwatch,1454962800780492969,125.000
heartrate,smartwatch,1454962801034492448,127.000
heartrate,smartwatch,1454962802855574583,128.000
heartrate,smartwatch,1454962803148546927,129.000
heartrate,smartwatch,1454962803424547813,130.000
heartrate,smartwatch,1454962803708572136,131.000
heartrate,smartwatch,1454962803856573802,132.000
heartrate,smartwatch,1454962804438482709,133.000
heartrate,smartwatch,1454962804856523541,134.000
heartrate,smartwatch,1454962805401524791,133.000
heartrate,smartwatch,1454962805549544843,134.000
heartrate,smartwatch,1454962805688546302,133.000
heartrate,smartwatch,1454962805842480208,134.000
heartrate,smartwatch,1454962808052549167,134.000
heartrate,smartwatch,1454962813071519583,133.000
heartrate,smartwatch,1454962813197387500,134.000
heartrate,smartwatch,1454962813320578593,133.000
heartrate,smartwatch,1454962813693520000,132.000
heartrate,smartwatch,1454962813943547239,131.000
heartrate,smartwatch,1454962814961496875,130.000
heartrate,smartwatch,1454962818004577604,128.000
heartrate,smartwatch,1454962818552549166,127.000
heartrate,smartwatch,1454962819171517917,126.000
heartrate,smartwatch,1454962821945422396,127.000
heartrate,smartwatch,1454962823463547760,126.000
heartrate,smartwatch,1454962825109547291,128.000
heartrate,smartwatch,1454962825234516302,127.000
heartrate,smartwatch,1454962825355575469,130.000
heartrate,smartwatch,1454962825482518490,131.000
heartrate,smartwatch,1454962825603499166,133.000
heartrate,smartwatch,1454962825741421145,134.000
heartrate,smartwatch,1454962825868499843,135.000
heartrate,smartwatch,1454962827383417917,135.000
heartrate,smartwatch,1454962827515651927,134.000
heartrate,smartwatch,1454962827657336563,133.000
heartrate,smartwatch,1454962828059516250,134.000
heartrate,smartwatch,1454962828317511615,136.000
heartrate,smartwatch,1454962828737424219,138.000
heartrate,smartwatch,1454962828996591302,139.000
heartrate,smartwatch,1454962829244549896,140.000
heartrate,smartwatch,1454962829498545104,142.000
heartrate,smartwatch,1454962830010570469,141.000
heartrate,smartwatch,1454962830425535781,140.000
heartrate,smartwatch,1454962830557573281,141.000
heartrate,smartwatch,1454962830677471771,140.000
heartrate,smartwatch,1454962830801516563,141.000
heartrate,smartwatch,1454962830918497656,140.000
heartrate,smartwatch,1454962831058474791,141.000
heartrate,smartwatch,1454962831437437760,142.000
heartrate,smartwatch,1454962831562571562,141.000
heartrate,smartwatch,1454962833750471354,140.000
heartrate,smartwatch,1454962834034494323,139.000
heartrate,smartwatch,1454962834174451302,138.000
heartrate,smartwatch,1454962835050397136,137.000
heartrate,smartwatch,1454962836266168906,136.000
heartrate,smartwatch,1454962836679525053,135.000
heartrate,smartwatch,1454962837106520261,134.000
heartrate,smartwatch,1454962837957459687,133.000
heartrate,smartwatch,1454962838105548489,134.000
heartrate,smartwatch,1454962838247489740,133.000
heartrate,smartwatch,1454962838665546302,132.000
heartrate,smartwatch,1454962839401548177,133.000
heartrate,smartwatch,1454962839682452552,134.000
heartrate,smartwatch,1454962839950546198,135.000
heartrate,smartwatch,1454962841032544948,134.000
heartrate,smartwatch,1454962841454442031,133.000
heartrate,smartwatch,1454962844413548802,132.000
heartrate,smartwatch,1454962849059491250,132.000
heartrate,smartwatch,1454962849315573282,133.000
heartrate,smartwatch,1454962849576549062,134.000
heartrate,smartwatch,1454962849720480886,135.000
heartrate,smartwatch,1454962850011548125,136.000
heartrate,smartwatch,1454962850158399844,137.000
heartrate,smartwatch,1454962850783549115,136.000
heartrate,smartwatch,1454962854458497709,135.000
heartrate,smartwatch,1454962854587418333,134.000
heartrate,smartwatch,1454962854711469219,135.000
heartrate,smartwatch,1454962854833497813,133.000
heartrate,smartwatch,1454962855251546822,132.000
heartrate,smartwatch,1454962855948517604,131.000
heartrate,smartwatch,1454962858049414270,129.000
heartrate,smartwatch,1454962858175539114,128.000
heartrate,smartwatch,1454962858428510573,127.000
heartrate,smartwatch,1454962858858544844,126.000
heartrate,smartwatch,1454962859122567292,127.000
heartrate,smartwatch,1454962859679434271,128.000
heartrate,smartwatch,1454962860306468229,129.000
heartrate,smartwatch,1454962860559546562,130.000
heartrate,smartwatch,1454962862083419895,129.000
heartrate,smartwatch,1454962862880549167,130.000
heartrate,smartwatch,1454962863010498906,129.000
heartrate,smartwatch,1454962863133548177,130.000
heartrate,smartwatch,1454962863258577500,129.000
heartrate,smartwatch,1454962863635547500,128.000
heartrate,smartwatch,1454962863757466145,127.000
heartrate,smartwatch,1454962864646431562,126.000
heartrate,smartwatch,1454962865771540990,127.000
heartrate,smartwatch,1454962866253667604,129.000
heartrate,smartwatch,1454962866886547395,128.000
heartrate,smartwatch,1454962867845498542,129.000
heartrate,smartwatch,1454962870939498594,130.000
heartrate,smartwatch,1454962871378526927,131.000
heartrate,smartwatch,1454962872336526979,132.000
heartrate,smartwatch,1454962872610579271,133.000
heartrate,smartwatch,1454962872735547605,134.000
heartrate,smartwatch,1454962874847497448,135.000
heartrate,smartwatch,1454962874975497761,134.000
heartrate,smartwatch,1454962875494550156,135.000
heartrate,smartwatch,1454962875630527396,134.000
heartrate,smartwatch,1454962875775514896,135.000
heartrate,smartwatch,1454962875915546197,134.000
heartrate,smartwatch,1454962876651556250,132.000
heartrate,smartwatch,1454962878369483594,131.000
heartrate,smartwatch,1454962878909578125,130.000
heartrate,smartwatch,1454962879348506875,131.000
heartrate,smartwatch,1454962879634525260,132.000
heartrate,smartwatch,1454962879908547240,133.000
heartrate,smartwatch,1454962880297430573,132.000
heartrate,smartwatch,1454962881712363854,133.000
heartrate,smartwatch,1454962881838523698,132.000
heartrate,smartwatch,1454962881965516615,133.000
heartrate,smartwatch,1454962882627498490,132.000
heartrate,smartwatch,1454962882905539114,133.000
heartrate,smartwatch,1454962883458517917,134.000
heartrate,smartwatch,1454962883731551250,135.000
heartrate,smartwatch,1454962884560546614,136.000
heartrate,smartwatch,1454962884974551823,135.000
heartrate,smartwatch,1454962886694510729,137.000
heartrate,smartwatch,1454962887344494635,136.000
heartrate,smartwatch,1454962887607423490,135.000
heartrate,smartwatch,1454962888716538125,136.000
heartrate,smartwatch,1454962889198550417,135.000
heartrate,smartwatch,1454962890818551198,136.000
heartrate,smartwatch,1454962891199497448,137.000
heartrate,smartwatch,1454962893343479739,138.000
heartrate,smartwatch,1454962895061468021,137.000
heartrate,smartwatch,1454962895728515312,136.000
heartrate,smartwatch,1454962898791476406,134.000
heartrate,smartwatch,1454962899611575677,133.000
heartrate,smartwatch,1454962900439471979,132.000
heartrate,smartwatch,1454962900857497604,131.000
heartrate,smartwatch,1454962901001470313,130.000
heartrate,smartwatch,1454962901290526302,129.000
heartrate,smartwatch,1454962901429524843,128.000
heartrate,smartwatch,1454962901719541823,126.000
heartrate,smartwatch,1454962902144548281,125.000
heartrate,smartwatch,1454962902291550208,126.000
heartrate,smartwatch,1454962902577524584,127.000
heartrate,smartwatch,1454962902854483907,125.000
heartrate,smartwatch,1454962903150468854,124.000
heartrate,smartwatch,1454962903285494584,123.000
heartrate,smartwatch,1454962903563500052,122.000
heartrate,smartwatch,1454962903967517240,121.000
heartrate,smartwatch,1454962904553468177,122.000
heartrate,smartwatch,1454962905092544948,123.000
heartrate,smartwatch,1454962907419546510,123.000
heartrate,smartwatch,1454962907973518594,124.000
heartrate,smartwatch,1454962908516545052,125.000
heartrate,smartwatch,1454962913991545989,126.000
heartrate,smartwatch,1454962914246551510,127.000
heartrate,smartwatch,1454962914762479115,128.000
heartrate,smartwatch,1454962915767550834,129.000
heartrate,smartwatch,1454962916032371614,130.000
heartrate,smartwatch,1454962916140711354,131.000
heartrate,smartwatch,1454962916348588021,134.000
heartrate,smartwatch,1454962916589546406,136.000
heartrate,smartwatch,1454962916714519427,138.000
heartrate,smartwatch,1454962916835547448,139.000
heartrate,smartwatch,1454962916963501771,141.000
heartrate,smartwatch,1454962917224386042,144.000
heartrate,smartwatch,1454962917463519271,146.000
heartrate,smartwatch,1454962917834549375,147.000
heartrate,smartwatch,1454962919733403646,146.000
heartrate,smartwatch,1454962919858469375,147.000
heartrate,smartwatch,1454962919984547187,146.000
heartrate,smartwatch,1454962920169452812,147.000
heartrate,smartwatch,1454962920288544427,146.000
heartrate,smartwatch,1454962920414575469,147.000
heartrate,smartwatch,1454962920797369010,149.000
heartrate,smartwatch,1454962921682499218,150.000
heartrate,smartwatch,1454962921812547187,149.000
heartrate,smartwatch,1454962922059577031,150.000
heartrate,smartwatch,1454962922320478958,151.000
heartrate,smartwatch,1454962926461516927,153.000
heartrate,smartwatch,1454962926581493959,154.000
heartrate,smartwatch,1454962926832515312,155.000
heartrate,smartwatch,1454962927083455208,157.000
heartrate,smartwatch,1454962927463546614,158.000
heartrate,smartwatch,1454962927586557031,157.000
heartrate,smartwatch,1454962927710516562,158.000
heartrate,smartwatch,1454962927834546927,157.000
heartrate,smartwatch,1454962928975500989,158.000
heartrate,smartwatch,1454962929602497344,157.000
heartrate,smartwatch,1454962930116518542,156.000
heartrate,smartwatch,1454962930240518646,157.000
heartrate,smartwatch,1454962930364498125,156.000
heartrate,smartwatch,1454962930864497135,157.000
heartrate,smartwatch,1454962930990548072,156.000
heartrate,smartwatch,1454962931130477864,157.000
heartrate,smartwatch,1454962933919491303,156.000
heartrate,smartwatch,1454962934422552083,157.000
heartrate,smartwatch,1454962934939479688,158.000
heartrate,smartwatch,1454962935852547656,159.000
heartrate,smartwatch,1454962938123514948,159.000
heartrate,smartwatch,1454962938242548593,158.000
heartrate,smartwatch,1454962938492552188,159.000
heartrate,smartwatch,1454962939625495573,160.000
heartrate,smartwatch,1454962940320481614,161.000
heartrate,smartwatch,1454962941591550313,162.000
heartrate,smartwatch,1454962941728551823,161.000
heartrate,smartwatch,1454962942004546459,162.000
heartrate,smartwatch,1454962942131498802,161.000
heartrate,smartwatch,1454962942253550677,162.000
heartrate,smartwatch,1454962942667471406,163.000
heartrate,smartwatch,1454962943094549531,164.000
heartrate,smartwatch,1454962943369573802,163.000
heartrate,smartwatch,1454962943647547552,162.000
heartrate,smartwatch,1454962944197267344,163.000
heartrate,smartwatch,1454962944472578125,164.000
heartrate,smartwatch,1454962944893546146,165.000
heartrate,smartwatch,1454962945170550260,166.000
heartrate,smartwatch,1454962948379274740,166.000
heartrate,smartwatch,1454962948514448593,165.000
heartrate,smartwatch,1454962948649654063,166.000
heartrate,smartwatch,1454962948796480625,165.000
heartrate,smartwatch,1454962949073480469,164.000
heartrate,smartwatch,1454962949706714322,165.000
heartrate,smartwatch,1454962950027605417,166.000
heartrate,smartwatch,1454962950156701406,167.000
heartrate,smartwatch,1454962950437402135,170.000
heartrate,smartwatch,1454962950574474011,171.000
heartrate,smartwatch,1454962950840513802,174.000
heartrate,smartwatch,1454962951096660989,175.000
heartrate,smartwatch,1454962951438682344,176.000
heartrate,smartwatch,1454962952403713438,175.000
heartrate,smartwatch,1454962954602402969,174.000
heartrate,smartwatch,1454962960690573125,174.000
heartrate,smartwatch,1454962960810499323,175.000
heartrate,smartwatch,1454962961197474948,176.000
heartrate,smartwatch,1454962961564500313,175.000
heartrate,smartwatch,1454962961822550677,174.000
heartrate,smartwatch,1454962962094575573,173.000
heartrate,smartwatch,1454962962674546250,174.000
heartrate,smartwatch,1454962963066469688,173.000
heartrate,smartwatch,1454962965163547969,172.000
heartrate,smartwatch,1454962965441525209,171.000
heartrate,smartwatch,1454962965726547657,169.000
heartrate,smartwatch,1454962966386422083,171.000
heartrate,smartwatch,1454962966679403646,172.000
heartrate,smartwatch,1454962967358494688,171.000
heartrate,smartwatch,1454962967629519739,172.000
heartrate,smartwatch,1454962967773524948,171.000
heartrate,smartwatch,1454962967914540000,172.000
heartrate,smartwatch,1454962968067411198,170.000
heartrate,smartwatch,1454962968620508645,169.000
heartrate,smartwatch,1454962969325440000,168.000
heartrate,smartwatch,1454962969759472813,169.000
heartrate,smartwatch,1454962970162470990,170.000
heartrate,smartwatch,1454962971005471510,171.000
heartrate,smartwatch,1454962971137549791,170.000
heartrate,smartwatch,1454962971413523907,171.000
heartrate,smartwatch,1454962972234477344,172.000
heartrate,smartwatch,1454962972371546875,171.000
heartrate,smartwatch,1454962973333549323,172.000
heartrate,smartwatch,1454962975862548802,171.000
heartrate,smartwatch,1454963096178615104,136.000
heartrate,smartwatch,1454963097235541145,135.000
heartrate,smartwatch,1454963098109542865,136.000
heartrate,smartwatch,1454963098858493542,135.000
heartrate,smartwatch,1454963099480537084,134.000
heartrate,smartwatch,1454963099727451146,133.000
heartrate,smartwatch,1454963099856435104,133.000
heartrate,smartwatch,1454963100125514583,132.000
heartrate,smartwatch,1454963100345527396,131.000
heartrate,smartwatch,1454963101583686823,130.000
heartrate,smartwatch,1454963101879767917,130.000
heartrate,smartwatch,1454963102492715833,131.000
heartrate,smartwatch,1454963102894706563,130.000
heartrate,smartwatch,1454963102992748490,131.000
heartrate,smartwatch,1454963103094742187,130.000
heartrate,smartwatch,1454963103416706302,131.000
heartrate,smartwatch,1454963106903746927,131.000
heartrate,smartwatch,1454963107634520781,130.000
heartrate,smartwatch,1454963107894498594,129.000
heartrate,smartwatch,1454963108498517135,128.000
heartrate,smartwatch,1454963108865546354,127.000
heartrate,smartwatch,1454963109128498802,126.000
heartrate,smartwatch,1454963109251576875,125.000
heartrate,smartwatch,1454963109507455156,124.000
