sensor_type,device_type,timestamps,lux
light,smartphone,1454962926589502917,4458.000
light,smartphone,1454962926769981042,3339.000
light,smartphone,1454962926945476197,3332.000
light,smartphone,1454962927123245208,3330.000
light,smartphone,1454962927301630781,3329.000
light,smartphone,1454962927479530052,3332.000
light,smartphone,1454962927656725259,3335.000
light,smartphone,1454962927835225677,3340.000
light,smartphone,1454962928191741458,4000.000
light,smartphone,1454962928368505834,3343.000
light,smartphone,1454962928546326198,3340.000
light,smartphone,1454962928725469531,3338.000
light,smartphone,1454962928902468334,3338.000
light,smartphone,1454962929258635209,3340.000
light,smartphone,1454962929438923334,3340.000
light,smartphone,1454962929613476198,3341.000
light,smartphone,1454962929791418854,3345.000
light,smartphone,1454962929970549166,3345.000
light,smartphone,1454962930325573750,3342.000
light,smartphone,1454962930504384896,3338.000
light,smartphone,1454962930681554688,3340.000
light,smartphone,1454962930859450156,3337.000
light,smartphone,1454962931216394999,3337.000
light,smartphone,1454962931396108697,3339.000
light,smartphone,1454962931574681927,3339.000
light,smartphone,1454962931751348907,3339.000
light,smartphone,1454962931927462239,3342.000
light,smartphone,1454962932283507188,3344.000
light,smartphone,1454962932461679375,4158.000
light,smartphone,1454962932640101406,3344.000
light,smartphone,1454962932819957187,3342.000
light,smartphone,1454962932997980364,3342.000
light,smartphone,1454962933352147031,3339.000
light,smartphone,1454962933530143386,3332.000
light,smartphone,1454962933707059530,3335.000
light,smartphone,1454962933884515261,3339.000
light,smartphone,1454962934241449948,4532.000
light,smartphone,1454962934418562865,3313.000
light,smartphone,1454962934595195000,3292.000
light,smartphone,1454962934775417343,3309.000
light,smartphone,1454962934951536615,3297.000
light,smartphone,1454962935129471927,3267.000
light,smartphone,1454962935308704323,3239.000
light,smartphone,1454962935486545885,3270.000
light,smartphone,1454962935662968855,3315.000
light,smartphone,1454962935841183386,3325.000
light,smartphone,1454962936198117708,3316.000
light,smartphone,1454962936374555782,3321.000
light,smartphone,1454962936552422552,3328.000
light,smartphone,1454962936730765312,3331.000
light,smartphone,1454962936907999115,3331.000
light,smartphone,1454962937264504843,3336.000
light,smartphone,1454962937442341719,3335.000
light,smartphone,1454962937619783073,4727.000
light,smartphone,1454962937798381145,7266.000
light,smartphone,1454962937976566041,9452.000
light,smartphone,1454962938332628333,8451.000
light,smartphone,1454962938509630729,3257.000
light,smartphone,1454962938688536979,3291.000
light,smartphone,1454962938866336978,3260.000
light,smartphone,1454962939221638385,77.000
light,smartphone,1454962939400426407,0.000
light,smartphone,1454962939578414688,0.000
light,smartphone,1454962939755954062,0.000
light,smartphone,1454962939932936979,0.000
light,smartphone,1454962940290254531,0.000
light,smartphone,1454962940468687812,0.000
light,smartphone,1454962940646714896,0.000
light,smartphone,1454962940824813073,0.000
light,smartphone,1454962941180496823,0.000
light,smartphone,1454962941358842865,0.000
light,smartphone,1454962941536758125,0.000
light,smartphone,1454962941712758699,0.000
light,smartphone,1454962941894461146,0.000
light,smartphone,1454962942247675626,0.000
light,smartphone,1454962942426470156,0.000
light,smartphone,1454962942602488958,0.000
light,smartphone,1454962942781681354,0.000
light,smartphone,1454962942959688281,0.000
light,smartphone,1454962943136344948,0.000
light,smartphone,1454962943314308125,0.000
light,smartphone,1454962943493451458,0.000
light,smartphone,1454962943670835365,0.000
light,smartphone,1454962943848506250,0.000
light,smartphone,1454962944204499480,0.000
light,smartphone,1454962944383429636,0.000
light,smartphone,1454962944560821979,0.000
light,smartphone,1454962944739604688,0.000
light,smartphone,1454962944917600885,0.000
light,smartphone,1454962945271500677,0.000
light,smartphone,1454962945448657604,0.000
light,smartphone,1454962945629639792,0.000
light,smartphone,1454962945806852500,0.000
light,smartphone,1454962945987964011,0.000
light,smartphone,1454962946339485156,0.000
light,smartphone,1454962946517109844,0.000
light,smartphone,1454962946694616562,0.000
light,smartphone,1454962946874465156,0.000
light,smartphone,1454962947230576458,0.000
light,smartphone,1454962947411879427,0.000
light,smartphone,1454962947584957604,0.000
light,smartphone,1454962947762680833,0.000
light,smartphone,1454962947940665834,0.000
light,smartphone,1454962948296391822,0.000
light,smartphone,1454962948474432187,0.000
light,smartphone,1454962948652480573,0.000
light,smartphone,1454962948829008803,0.000
light,smartphone,1454962949188790678,0.000
light,smartphone,1454962949363957239,0.000
light,smartphone,1454962949541225573,0.000
light,smartphone,1454962949719670521,0.000
light,smartphone,1454962949896056927,0.000
light,smartphone,1454962950252363646,0.000
light,smartphone,1454962950431437083,0.000
light,smartphone,1454962950608623958,0.000
light,smartphone,1454962950786787291,0.000
light,smartphone,1454962950964694531,0.000
light,smartphone,1454962951142339011,0.000
light,smartphone,1454962951324006406,0.000
light,smartphone,1454962951498690468,0.000
light,smartphone,1454962951676399531,0.000
light,smartphone,1454962951854981822,0.000
light,smartphone,1454962952215447708,0.000
light,smartphone,1454962952387896563,0.000
light,smartphone,1454962952566460677,0.000
light,smartphone,1454962952744381510,0.000
light,smartphone,1454962952922507865,0.000
light,smartphone,1454962953279332552,0.000
light,smartphone,1454962953455673176,0.000
light,smartphone,1454962953634400104,0.000
light,smartphone,1454962953812181198,0.000
light,smartphone,1454962953988937292,0.000
light,smartphone,1454962954347670000,0.000
light,smartphone,1454962954522449167,0.000
light,smartphone,1454962954701219063,0.000
light,smartphone,1454962954878375989,0.000
light,smartphone,1454962955236376145,0.000
light,smartphone,1454962955427434010,0.000
light,smartphone,1454962955590437448,0.000
light,smartphone,1454962955768552865,0.000
light,smartphone,1454962955945719479,0.000
light,smartphone,1454962956304414427,0.000
light,smartphone,1454962956480393594,0.000
light,smartphone,1454962956660407344,0.000
light,smartphone,1454962956838599063,0.000
light,smartphone,1454962957194421197,0.000
light,smartphone,1454962957370506979,0.000
light,smartphone,1454962957548354272,0.000
light,smartphone,1454962957726725573,0.000
light,smartphone,1454962957905578698,0.000
light,smartphone,1454962958265929426,0.000
light,smartphone,1454962958439552657,0.000
light,smartphone,1454962958613950676,0.000
light,smartphone,1454962958795487604,0.000
light,smartphone,1454962958974451510,0.000
light,smartphone,1454962959148575886,0.000
light,smartphone,1454962959328481146,0.000
light,smartphone,1454962959508857187,0.000
light,smartphone,1454962959685460260,0.000
light,smartphone,1454962959862584427,0.000
light,smartphone,1454962960227821355,0.000
light,smartphone,1454962960395352344,0.000
light,smartphone,1454962960573423646,0.000
light,smartphone,1454962960750491511,0.000
light,smartphone,1454962960928507865,0.000
light,smartphone,1454962961284500782,0.000
light,smartphone,1454962961464413541,0.000
light,smartphone,1454962961640449688,0.000
light,smartphone,1454962961819609428,0.000
light,smartphone,1454962961996647084,0.000
light,smartphone,1454962962353461302,0.000
light,smartphone,1454962962530423802,0.000
light,smartphone,1454962962708216563,0.000
light,smartphone,1454962962888907761,0.000
light,smartphone,1454962963242631458,0.000
light,smartphone,1454962963421635261,0.000
light,smartphone,1454962963598419843,0.000
light,smartphone,1454962963776483853,0.000
light,smartphone,1454962963955419635,0.000
light,smartphone,1454962964309496928,0.000
light,smartphone,1454962964487522344,0.000
light,smartphone,1454962964664414948,0.000
light,smartphone,1454962964844298906,0.000
light,smartphone,1454962965197568490,0.000
light,smartphone,1454962965377026718,0.000
light,smartphone,1454962965554184113,0.000
light,smartphone,1454962965732019063,0.000
light,smartphone,1454962965910797708,0.000
light,smartphone,1454962966266760728,0.000
light,smartphone,1454962966444351718,0.000
light,smartphone,1454962966623406563,0.000
light,smartphone,1454962966799564844,0.000
light,smartphone,1454962966978635157,0.000
light,smartphone,1454962967155502916,0.000
light,smartphone,1454962967333647657,0.000
light,smartphone,1454962967511672448,0.000
light,smartphone,1454962967690567760,0.000
light,smartphone,1454962967867539792,0.000
light,smartphone,1454962968222905312,0.000
light,smartphone,1454962968401030209,0.000
light,smartphone,1454962968579405261,0.000
light,smartphone,1454962968757540260,0.000
light,smartphone,1454962968935619532,0.000
light,smartphone,1454962969290681250,0.000
light,smartphone,1454962969468893281,0.000
light,smartphone,1454962969647627657,0.000
light,smartphone,1454962969823813489,0.000
light,smartphone,1454962970180529062,0.000
light,smartphone,1454962970359691980,0.000
light,smartphone,1454962970536929687,0.000
light,smartphone,1454962970713596354,0.000
light,smartphone,1454962970893257604,0.000
light,smartphone,1454962971248516563,0.000
light,smartphone,1454962971428719948,0.000
light,smartphone,1454962971603504636,0.000
light,smartphone,1454962971783697761,0.000
light,smartphone,1454962971959495677,0.000
light,smartphone,1454962972315781249,0.000
light,smartphone,1454962972494587447,0.000
light,smartphone,1454962972672723438,0.000
light,smartphone,1454962972849555000,0.000
light,smartphone,1454962973204956407,0.000
light,smartphone,1454962973383509949,0.000
light,smartphone,1454962973562705521,0.000
light,smartphone,1454962973738765053,0.000
light,smartphone,1454962973918724948,0.000
light,smartphone,1454962974272856250,0.000
light,smartphone,1454962974452568959,0.000
light,smartphone,1454962974630700469,0.000
light,smartphone,1454962974808683907,0.000
light,smartphone,1454962974986572760,0.000
light,smartphone,1454962975161934896,0.000
light,smartphone,1454962975342111927,0.000
light,smartphone,1454962975519660156,0.000
light,smartphone,1454962975699451928,0.000
light,smartphone,1454962975874492136,0.000
light,smartphone,1454962976229555052,0.000
light,smartphone,1454962976406948437,0.000
light,smartphone,1454962976584554219,0.000
light,smartphone,1454962976763500677,0.000
light,smartphone,1454962976942709532,0.000
light,smartphone,1454962977297504636,0.000
light,smartphone,1454962977476632291,0.000
light,smartphone,1454962977654956823,0.000
light,smartphone,1454962977833732397,0.000
light,smartphone,1454962978187480104,0.000
light,smartphone,1454962978363971875,0.000
light,smartphone,1454962978541532968,0.000
light,smartphone,1454962978720551719,0.000
light,smartphone,1454962978900722917,0.000
light,smartphone,1454962979254392917,0.000
light,smartphone,1454962979433542917,0.000
light,smartphone,1454962979611059583,0.000
light,smartphone,1454962979788647708,0.000
light,smartphone,1454962979966688437,0.000
light,smartphone,1454962980322857761,0.000
light,smartphone,1454962980499801458,0.000
light,smartphone,1454962980679418073,0.000
light,smartphone,1454962980857482031,177.000
light,smartphone,1454962981211609063,806.000
light,smartphone,1454962981402250000,9265.000
light,smartphone,1454962981566008542,9117.000
light,smartphone,1454962981744608229,2283.000
light,smartphone,1454962981922483437,3159.000
light,smartphone,1454962982278482604,2275.000
light,smartphone,1454962982456504999,2937.000
light,smartphone,1454962982634502188,3025.000
light,smartphone,1454962982811446042,3189.000
light,smartphone,1454962982990447500,3287.000
light,smartphone,1454962983169445574,3322.000
light,smartphone,1454962983347921666,3265.000
light,smartphone,1454962983524920677,3246.000
light,smartphone,1454962983701436042,3235.000
light,smartphone,1454962983880019688,3214.000
light,smartphone,1454962984236599688,2258.000
light,smartphone,1454962984413525521,2263.000
light,smartphone,1454962984591593542,2272.000
light,smartphone,1454962984768491614,2984.000
light,smartphone,1454962984947984583,3189.000
light,smartphone,1454962985303602917,3198.000
light,smartphone,1454962985480537552,3096.000
light,smartphone,1454962985658650261,8709.000
light,smartphone,1454962985836960364,8818.000
light,smartphone,1454962986194301458,9173.000
light,smartphone,1454962986372631406,9301.000
light,smartphone,1454962986550183333,9246.000
light,smartphone,1454962986727675573,9311.000
light,smartphone,1454962986906706928,9276.000
light,smartphone,1454962987259966875,9316.000
light,smartphone,1454962987437632865,8532.000
light,smartphone,1454962987616511353,5005.000
light,smartphone,1454962987793704688,1607.000
light,smartphone,1454962987972468906,803.000
light,smartphone,1454962988328911250,508.000
light,smartphone,1454962988507763281,509.000
light,smartphone,1454962988683153542,78.000
light,smartphone,1454962988861882396,0.000
light,smartphone,1454962989219162657,0.000
light,smartphone,1454962989395582812,0.000
light,smartphone,1454962989575704791,0.000
light,smartphone,1454962989751509687,0.000
